Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
12:00,FC Yenisey Krasnoyarsk,0,4,FC Krasnodar,Mei 11 2019
14:30,FK Akhmat,2,1,Krylya Sovetov Samara,Mei 11 2019
14:30,Spartak Moscow,1,0,FC Ufa,Mei 12 2019
17:00,Zenit St. Petersburg,3,1,CSKA Moscow,Mei 12 2019
12:00,FC Ufa,0,2,FC Orenburg,Mei 18 2019
14:30,CSKA Moscow,1,0,FK Akhmat,Mei 18 2019
17:00,Krylya Sovetov Samara,1,2,Spartak Moscow,Mei 18 2019
09:30,Ural,2,2,Lokomotiv Moscow,Mei 19 2019
12:00,FC Yenisey Krasnoyarsk,2,2,Dinamo Moscow,Mei 19 2019
14:30,Arsenal Tula,0,3,FC Krasnodar,Mei 19 2019
17:00,FC Rostov,1,0,Zenit St. Petersburg,Mei 19 2019
17:00,Rubin Kazan,0,0,Anzhi Makhachkala,Mei 20 2019
12:00,CSKA Moscow,6,0,Krylya Sovetov Samara,Mei 26 2019
12:00,FK Akhmat,1,0,FC Rostov,Mei 26 2019
12:00,Zenit St. Petersburg,4,1,FC Yenisey Krasnoyarsk,Mei 26 2019
12:00,Dinamo Moscow,3,3,Arsenal Tula,Mei 26 2019
12:00,FC Krasnodar,1,0,Rubin Kazan,Mei 26 2019
12:00,Anzhi Makhachkala,0,2,Ural,Mei 26 2019
12:00,Lokomotiv Moscow,1,0,FC Ufa,Mei 26 2019
12:00,FC Orenburg,2,0,Spartak Moscow,Mei 26 2019
15:00,FC Orenburg,3,1,Krylya Sovetov Samara,Apr 3 2019
12:00,Anzhi Makhachkala,1,1,Dinamo Moscow,Apr 6 2019
14:30,FC Krasnodar,1,0,Krylya Sovetov Samara,Apr 6 2019
17:00,Spartak Moscow,0,2,CSKA Moscow,Apr 6 2019
09:30,FC Ufa,1,0,FC Rostov,Apr 7 2019
12:00,Ural,3,2,FC Yenisey Krasnoyarsk,Apr 7 2019
14:30,Rubin Kazan,0,0,Arsenal Tula,Apr 7 2019
17:00,Lokomotiv Moscow,1,1,Zenit St. Petersburg,Apr 7 2019
15:00,FC Orenburg,1,3,FK Akhmat,Apr 8 2019
16:30,Krylya Sovetov Samara,1,0,Rubin Kazan,Apr 12 2019
09:30,FC Yenisey Krasnoyarsk,0,0,FC Ufa,Apr 13 2019
12:00,Arsenal Tula,0,0,Ural,Apr 13 2019
12:00,CSKA Moscow,2,3,FC Orenburg,Apr 13 2019
17:30,FK Akhmat,1,3,Lokomotiv Moscow,Apr 13 2019
12:00,Dinamo Moscow,1,1,FC Krasnodar,Apr 14 2019
14:30,Zenit St. Petersburg,5,0,Anzhi Makhachkala,Apr 14 2019
17:00,FC Rostov,2,1,Spartak Moscow,Apr 14 2019
17:30,Anzhi Makhachkala,0,1,FK Akhmat,Apr 19 2019
09:30,FC Ufa,1,2,Arsenal Tula,Apr 20 2019
12:00,FC Orenburg,3,0,FC Rostov,Apr 20 2019
14:30,Dinamo Moscow,1,0,Krylya Sovetov Samara,Apr 20 2019
17:00,Lokomotiv Moscow,1,1,CSKA Moscow,Apr 20 2019
19:00,FC Krasnodar,2,3,Zenit St. Petersburg,Apr 20 2019
14:30,Ural,2,1,Rubin Kazan,Apr 21 2019
17:00,Spartak Moscow,2,0,FC Yenisey Krasnoyarsk,Apr 21 2019
17:00,FC Rostov,1,2,Lokomotiv Moscow,Apr 24 2019
17:00,FK Akhmat,1,1,FC Krasnodar,Apr 24 2019
17:30,Rubin Kazan,1,1,FC Ufa,Apr 24 2019
17:30,CSKA Moscow,2,0,Anzhi Makhachkala,Apr 24 2019
19:00,Zenit St. Petersburg,2,0,Dinamo Moscow,Apr 24 2019
14:00,FC Yenisey Krasnoyarsk,2,1,FC Orenburg,Apr 25 2019
16:30,Krylya Sovetov Samara,0,1,Ural,Apr 25 2019
18:30,Arsenal Tula,3,0,Spartak Moscow,Apr 25 2019
14:30,Anzhi Makhachkala,1,1,FC Rostov,Apr 27 2019
17:00,Dinamo Moscow,0,0,FK Akhmat,Apr 27 2019
09:30,FC Ufa,4,1,Ural,Apr 28 2019
12:00,Lokomotiv Moscow,2,1,FC Yenisey Krasnoyarsk,Apr 28 2019
14:30,Zenit St. Petersburg,4,2,Krylya Sovetov Samara,Apr 28 2019
17:00,FC Krasnodar,2,0,CSKA Moscow,Apr 28 2019
15:00,FC Orenburg,1,1,Arsenal Tula,Apr 29 2019
17:30,Spartak Moscow,1,1,Rubin Kazan,Apr 29 2019
13:30,FC Orenburg,0,1,Anzhi Makhachkala,Mac 1 2019
08:30,Ural,0,1,Zenit St. Petersburg,Mac 2 2019
11:00,Arsenal Tula,2,0,CSKA Moscow,Mac 2 2019
13:30,Lokomotiv Moscow,2,2,Krylya Sovetov Samara,Mac 2 2019
16:00,Rubin Kazan,1,0,FK Akhmat,Mac 2 2019
08:30,FC Ufa,1,2,Dinamo Moscow,Mac 3 2019
11:00,FC Yenisey Krasnoyarsk,1,1,FC Rostov,Mac 3 2019
16:00,Spartak Moscow,1,1,FC Krasnodar,Mac 3 2019
11:00,Krylya Sovetov Samara,4,0,FC Yenisey Krasnoyarsk,Mac 9 2019
13:30,CSKA Moscow,3,0,Rubin Kazan,Mac 9 2019
11:00,FC Rostov,0,0,Arsenal Tula,Mac 10 2019
13:30,Zenit St. Petersburg,2,1,FC Ufa,Mac 10 2019
16:00,Dinamo Moscow,0,1,Spartak Moscow,Mac 10 2019
18:00,Anzhi Makhachkala,0,2,Lokomotiv Moscow,Mac 10 2019
14:30,FK Akhmat,1,1,Ural,Mac 11 2019
16:30,FC Krasnodar,2,2,FC Orenburg,Mac 11 2019
16:30,Anzhi Makhachkala,0,2,Krylya Sovetov Samara,Mac 15 2019
08:30,FC Orenburg,1,0,Dinamo Moscow,Mac 16 2019
11:00,Ural,0,1,CSKA Moscow,Mac 16 2019
13:30,Rubin Kazan,0,2,FC Rostov,Mac 16 2019
16:00,Arsenal Tula,2,0,FC Yenisey Krasnoyarsk,Mac 16 2019
11:00,FC Ufa,0,1,FK Akhmat,Mac 17 2019
13:30,Lokomotiv Moscow,1,0,FC Krasnodar,Mac 17 2019
16:00,Spartak Moscow,1,1,Zenit St. Petersburg,Mac 17 2019
15:30,Krylya Sovetov Samara,0,1,Arsenal Tula,Mac 29 2019
08:30,FC Yenisey Krasnoyarsk,1,1,Rubin Kazan,Mac 30 2019
11:00,Dinamo Moscow,0,1,Lokomotiv Moscow,Mac 30 2019
13:30,FK Akhmat,1,3,Spartak Moscow,Mac 30 2019
16:00,FC Rostov,2,1,Ural,Mac 30 2019
12:00,Zenit St. Petersburg,3,1,FC Orenburg,Mac 31 2019
14:30,CSKA Moscow,2,2,FC Ufa,Mac 31 2019
17:00,FC Krasnodar,5,0,Anzhi Makhachkala,Mac 31 2019
11:00,FC Yenisey Krasnoyarsk,1,1,FK Akhmat,Des 1 2018
16:00,Anzhi Makhachkala,0,0,FC Ufa,Des 1 2018
11:00,FC Krasnodar,2,0,Ural,Des 2 2018
13:30,FC Rostov,0,0,CSKA Moscow,Des 2 2018
16:00,Spartak Moscow,2,1,Lokomotiv Moscow,Des 2 2018
16:30,Arsenal Tula,4,2,Zenit St. Petersburg,Des 3 2018
09:30,Krylya Sovetov Samara,1,0,FC Rostov,Des 8 2018
12:00,CSKA Moscow,2,1,FC Yenisey Krasnoyarsk,Des 8 2018
14:30,Lokomotiv Moscow,2,1,FC Orenburg,Des 8 2018
17:00,Anzhi Makhachkala,0,3,Spartak Moscow,Des 8 2018
11:00,Dinamo Moscow,4,0,Ural,Des 9 2018
13:30,FC Krasnodar,1,1,FC Ufa,Des 9 2018
16:00,Zenit St. Petersburg,1,2,Rubin Kazan,Des 9 2018
16:30,FK Akhmat,2,0,Arsenal Tula,Des 10 2018
11:00,Lokomotiv Moscow,3,1,Arsenal Tula,Nov 3 2018
13:30,Dinamo Moscow,0,0,CSKA Moscow,Nov 3 2018
11:00,Zenit St. Petersburg,1,0,FK Akhmat,Nov 4 2018
13:30,FC Krasnodar,2,2,FC Rostov,Nov 4 2018
16:00,Spartak Moscow,1,2,Ural,Nov 4 2018
11:00,FC Orenburg,1,0,Rubin Kazan,Nov 5 2018
13:30,FC Ufa,1,2,Krylya Sovetov Samara,Nov 5 2018
16:00,Anzhi Makhachkala,2,1,FC Yenisey Krasnoyarsk,Nov 5 2018
16:30,Arsenal Tula,2,0,Anzhi Makhachkala,Nov 9 2018
11:00,Ural,2,1,FC Orenburg,Nov 10 2018
13:30,Krylya Sovetov Samara,1,2,FK Akhmat,Nov 10 2018
