Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
18:30,SD Huesca,2,0,Eibar,Apr 23 2019
19:30,Real Valladolid,1,0,Girona,Apr 23 2019
20:30,Deportivo Alaves,0,2,Barcelona,Apr 23 2019
18:30,Atletico Madrid,3,2,Valencia,Apr 24 2019
19:30,Espanyol,1,1,Celta Vigo,Apr 24 2019
19:30,Leganes,0,1,Athletic Bilbao,Apr 24 2019
20:30,Levante,4,0,Real Betis,Apr 24 2019
18:30,Sevilla,5,0,Rayo Vallecano,Apr 25 2019
19:30,Real Sociedad,0,1,Villarreal,Apr 25 2019
20:30,Getafe,0,0,Real Madrid,Apr 25 2019
12:00,Athletic Bilbao,1,1,Deportivo Alaves,Apr 27 2019
15:15,Atletico Madrid,1,0,Real Valladolid,Apr 27 2019
17:30,Leganes,0,0,Celta Vigo,Apr 27 2019
19:45,Barcelona,1,0,Levante,Apr 27 2019
11:00,Valencia,0,1,Eibar,Apr 28 2019
13:00,Girona,1,0,Sevilla,Apr 28 2019
15:15,Real Sociedad,2,1,Getafe,Apr 28 2019
17:30,Villarreal,1,1,SD Huesca,Apr 28 2019
19:45,Rayo Vallecano,1,0,Real Madrid,Apr 28 2019
20:00,Real Betis,1,1,Espanyol,Apr 29 2019
20:00,Rayo Vallecano,0,2,Girona,Mac 1 2019
12:00,Espanyol,3,1,Real Valladolid,Mac 2 2019
15:15,Villarreal,1,2,Deportivo Alaves,Mac 2 2019
17:30,SD Huesca,2,1,Sevilla,Mac 2 2019
19:45,Real Madrid,0,1,Barcelona,Mac 2 2019
11:00,Eibar,1,0,Celta Vigo,Mac 3 2019
15:15,Real Betis,1,2,Getafe,Mac 3 2019
17:30,Real Sociedad,0,2,Atletico Madrid,Mac 3 2019
19:45,Valencia,2,0,Athletic Bilbao,Mac 3 2019
20:00,Leganes,1,0,Levante,Mac 4 2019
20:00,Athletic Bilbao,1,1,Espanyol,Mac 8 2019
12:00,Deportivo Alaves,1,1,Eibar,Mac 9 2019
15:15,Atletico Madrid,1,0,Leganes,Mac 9 2019
17:30,Barcelona,3,1,Rayo Vallecano,Mac 9 2019
19:45,Getafe,2,1,SD Huesca,Mac 9 2019
11:00,Celta Vigo,0,1,Real Betis,Mac 10 2019
15:15,Girona,2,3,Valencia,Mac 10 2019
17:30,Sevilla,5,2,Real Sociedad,Mac 10 2019
17:30,Levante,0,2,Villarreal,Mac 10 2019
19:45,Real Valladolid,1,4,Real Madrid,Mac 10 2019
20:00,Real Sociedad,1,1,Levante,Mac 15 2019
12:00,SD Huesca,1,3,Deportivo Alaves,Mac 16 2019
15:15,Real Madrid,2,0,Celta Vigo,Mac 16 2019
17:30,Athletic Bilbao,2,0,Atletico Madrid,Mac 16 2019
19:45,Leganes,0,2,Girona,Mac 16 2019
11:00,Eibar,1,2,Real Valladolid,Mac 17 2019
15:15,Espanyol,0,1,Sevilla,Mac 17 2019
17:30,Villarreal,3,1,Rayo Vallecano,Mac 17 2019
17:30,Valencia,0,0,Getafe,Mac 17 2019
19:45,Real Betis,1,4,Barcelona,Mac 17 2019
20:00,Girona,1,2,Athletic Bilbao,Mac 29 2019
12:00,Getafe,0,2,Leganes,Mac 30 2019
15:15,Barcelona,2,0,Espanyol,Mac 30 2019
17:30,Celta Vigo,3,2,Villarreal,Mac 30 2019
19:45,Deportivo Alaves,0,4,Atletico Madrid,Mac 30 2019
11:00,Levante,2,2,Eibar,Mac 31 2019
13:00,Rayo Vallecano,1,1,Real Betis,Mac 31 2019
15:15,Sevilla,0,1,Valencia,Mac 31 2019
17:30,Real Valladolid,1,1,Real Sociedad,Mac 31 2019
19:45,Real Madrid,3,2,SD Huesca,Mac 31 2019
20:00,SD Huesca,4,0,Real Valladolid,Feb 1 2019
12:00,Levante,0,0,Getafe,Feb 2 2019
15:15,Real Sociedad,2,1,Athletic Bilbao,Feb 2 2019
17:30,Barcelona,2,2,Valencia,Feb 2 2019
19:45,Celta Vigo,1,0,Sevilla,Feb 2 2019
11:00,Villarreal,2,2,Espanyol,Feb 3 2019
15:15,Real Betis,1,0,Atletico Madrid,Feb 3 2019
17:30,Eibar,3,0,Girona,Feb 3 2019
19:45,Real Madrid,3,0,Deportivo Alaves,Feb 3 2019
20:00,Rayo Vallecano,1,2,Leganes,Feb 4 2019
20:00,Real Valladolid,0,0,Villarreal,Feb 8 2019
12:00,Getafe,3,1,Celta Vigo,Feb 9 2019
15:15,Atletico Madrid,1,3,Real Madrid,Feb 9 2019
17:30,Espanyol,2,1,Rayo Vallecano,Feb 9 2019
