Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
12:00,Union Berlin,2,0,Sandhausen,Feb 9 2019
12:30,Darmstadt,1,2,FC Heidenheim,Feb 10 2019
12:30,Erzgebirge Aue,0,3,Ingolstadt,Feb 10 2019
12:30,Magdeburg,1,1,Holstein Kiel,Feb 10 2019
19:30,Hamburger SV,1,0,Dynamo Dresden,Feb 11 2019
17:30,Sandhausen,1,1,Darmstadt,Feb 15 2019
17:30,Paderborn,3,2,FC Koln,Feb 15 2019
12:00,St. Pauli,1,2,Erzgebirge Aue,Feb 16 2019
12:00,FC Heidenheim,2,2,Hamburger SV,Feb 16 2019
12:00,Duisburg,2,3,Union Berlin,Feb 16 2019
12:00,Ingolstadt,2,1,Bochum,Feb 16 2019
12:30,Holstein Kiel,2,2,Greuther Fuerth,Feb 17 2019
12:30,Arminia Bielefeld,1,3,Magdeburg,Feb 17 2019
12:30,Dynamo Dresden,0,0,Jahn Regensburg,Feb 17 2019
17:30,Union Berlin,1,1,Arminia Bielefeld,Feb 22 2019
17:30,Greuther Fuerth,0,0,FC Heidenheim,Feb 22 2019
12:00,Bochum,1,3,Holstein Kiel,Feb 23 2019
12:00,Darmstadt,2,0,Dynamo Dresden,Feb 23 2019
12:00,St. Pauli,1,0,Ingolstadt,Feb 23 2019
12:00,FC Koln,3,1,Sandhausen,Feb 23 2019
12:30,Jahn Regensburg,2,1,Hamburger SV,Feb 24 2019
12:30,Erzgebirge Aue,0,0,Duisburg,Feb 24 2019
12:30,Magdeburg,1,1,Paderborn,Feb 24 2019
18:30,Erzgebirge Aue,0,1,FC Koln,Feb 27 2019
17:30,Bochum,2,1,Duisburg,Jan 29 2019
19:30,Darmstadt,2,1,St. Pauli,Jan 29 2019
19:30,Greuther Fuerth,0,1,Ingolstadt,Jan 29 2019
19:30,Magdeburg,1,0,Erzgebirge Aue,Jan 29 2019
17:30,Jahn Regensburg,2,0,Paderborn,Jan 30 2019
19:30,Hamburger SV,2,1,Sandhausen,Jan 30 2019
19:30,FC Heidenheim,2,2,Holstein Kiel,Jan 30 2019
19:30,Dynamo Dresden,3,4,Arminia Bielefeld,Jan 30 2019
19:30,Union Berlin,2,0,FC Koln,Jan 31 2019
12:00,FC Koln,4,0,Greuther Fuerth,Des 1 2018
12:00,Union Berlin,3,1,Darmstadt,Des 1 2018
12:00,Ingolstadt,1,2,Hamburger SV,Des 1 2018
12:00,St. Pauli,1,1,Dynamo Dresden,Des 1 2018
12:30,Sandhausen,1,2,FC Heidenheim,Des 2 2018
12:30,Duisburg,0,4,Holstein Kiel,Des 2 2018
12:30,Magdeburg,0,0,Bochum,Des 2 2018
17:30,Hamburger SV,1,0,Paderborn,Des 7 2018
17:30,Jahn Regensburg,1,3,FC Koln,Des 7 2018
12:00,Darmstadt,1,1,Ingolstadt,Des 8 2018
12:00,FC Heidenheim,4,1,Duisburg,Des 8 2018
12:00,Greuther Fuerth,0,5,Erzgebirge Aue,Des 8 2018
12:30,Magdeburg,1,1,Union Berlin,Des 9 2018
12:30,Dynamo Dresden,0,2,Holstein Kiel,Des 9 2018
12:30,Arminia Bielefeld,1,1,Sandhausen,Des 9 2018
19:30,Bochum,1,3,St. Pauli,Des 10 2018
17:30,Holstein Kiel,1,2,Arminia Bielefeld,Des 14 2018
17:30,Duisburg,1,2,Hamburger SV,Des 14 2018
12:00,Union Berlin,2,0,Bochum,Des 15 2018
12:00,St. Pauli,2,0,Greuther Fuerth,Des 15 2018
12:00,Paderborn,3,0,Dynamo Dresden,Des 15 2018
12:30,Erzgebirge Aue,2,2,Darmstadt,Des 16 2018
12:30,Ingolstadt,1,1,FC Heidenheim,Des 16 2018
12:30,Sandhausen,2,2,Jahn Regensburg,Des 16 2018
19:30,FC Koln,3,0,Magdeburg,Des 17 2018
17:30,FC Koln,2,3,Bochum,Des 21 2018
17:30,Sandhausen,0,0,Greuther Fuerth,Des 21 2018
12:00,St. Pauli,4,1,Magdeburg,Des 22 2018
12:00,Ingolstadt,1,2,Jahn Regensburg,Des 22 2018
12:00,Arminia Bielefeld,1,2,FC Heidenheim,Des 22 2018
12:30,Duisburg,1,3,Dynamo Dresden,Des 23 2018
12:30,Holstein Kiel,3,1,Hamburger SV,Des 23 2018
12:30,Erzgebirge Aue,3,0,Union Berlin,Des 23 2018
12:30,Paderborn,6,2,Darmstadt,Des 23 2018
17:30,Dynamo Dresden,3,1,Sandhausen,Nov 2 2018
17:30,Greuther Fuerth,2,2,Bochum,Nov 2 2018
12:00,Holstein Kiel,2,2,Ingolstadt,Nov 3 2018
12:00,Duisburg,2,0,Paderborn,Nov 3 2018
12:00,Darmstadt,3,1,Magdeburg,Nov 3 2018
12:30,Arminia Bielefeld,1,2,St. Pauli,Nov 4 2018
12:30,Jahn Regensburg,1,1,Union Berlin,Nov 4 2018
12:30,FC Heidenheim,1,0,Erzgebirge Aue,Nov 4 2018
19:30,Hamburger SV,1,0,FC Koln,Nov 5 2018
17:30,Sandhausen,0,0,Duisburg,Nov 9 2018
17:30,Paderborn,4,4,Holstein Kiel,Nov 9 2018
12:00,St. Pauli,1,1,FC Heidenheim,Nov 10 2018
12:00,Erzgebirge Aue,1,3,Hamburger SV,Nov 10 2018
12:00,FC Koln,8,1,Dynamo Dresden,Nov 10 2018
12:30,Magdeburg,2,3,Jahn Regensburg,Nov 11 2018
12:30,Union Berlin,4,0,Greuther Fuerth,Nov 11 2018
12:30,Ingolstadt,1,1,Arminia Bielefeld,Nov 11 2018
19:30,Bochum,1,0,Darmstadt,Nov 12 2018
17:30,Greuther Fuerth,3,2,Magdeburg,Nov 23 2018
17:30,Arminia Bielefeld,0,1,Duisburg,Nov 23 2018
12:00,Bochum,2,1,Erzgebirge Aue,Nov 24 2018
12:00,Holstein Kiel,2,1,Sandhausen,Nov 24 2018
