Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
14:00,Nice,3,0,Guingamp,Apr 28 2019
16:00,Saint-Etienne,2,0,Toulouse,Apr 28 2019
20:00,Marseille,1,2,Nantes,Apr 28 2019
18:00,Montpellier,3,2,Paris Saint-Germain,Apr 30 2019
16:00,Caen,1,2,Paris Saint-Germain,Mac 2 2019
19:00,Reims,2,2,Amiens,Mac 2 2019
19:00,Angers,2,2,Monaco,Mac 2 2019
14:00,Guingamp,0,0,Nantes,Mac 3 2019
14:00,Lille,1,0,Dijon,Mac 3 2019
14:00,Nice,1,0,Strasbourg,Mac 3 2019
16:00,Lyon,5,1,Toulouse,Mac 3 2019
20:00,Marseille,2,0,Saint-Etienne,Mac 3 2019
18:00,Bordeaux,1,2,Montpellier,Mac 5 2019
16:00,Strasbourg,2,2,Lyon,Mac 9 2019
19:00,Monaco,1,1,Bordeaux,Mac 9 2019
19:00,Amiens,2,1,Nimes,Mac 9 2019
19:00,Dijon,1,1,Reims,Mac 9 2019
14:00,Montpellier,2,2,Angers,Mac 10 2019
14:00,Saint-Etienne,0,1,Lille,Mac 10 2019
14:00,Toulouse,1,0,Guingamp,Mac 10 2019
16:00,Rennes,3,1,Caen,Mac 10 2019
20:00,Marseille,1,0,Nice,Mac 10 2019
18:00,Dijon,0,4,Paris Saint-Germain,Mac 12 2019
18:00,Nice,1,1,Toulouse,Mac 15 2019
19:45,Lille,0,1,Monaco,Mac 15 2019
19:00,Angers,0,0,Amiens,Mac 16 2019
19:00,Guingamp,1,0,Dijon,Mac 16 2019
19:00,Nimes,2,2,Strasbourg,Mac 16 2019
19:00,Caen,0,5,Saint-Etienne,Mac 16 2019
13:30,Lyon,3,2,Montpellier,Mac 17 2019
14:00,Reims,1,0,Nantes,Mac 17 2019
16:00,Bordeaux,1,1,Rennes,Mac 17 2019
20:00,Paris Saint-Germain,3,1,Marseille,Mac 17 2019
19:45,Rennes,0,1,Lyon,Mac 29 2019
16:00,Marseille,2,2,Angers,Mac 30 2019
14:00,Dijon,0,1,Nice,Mac 31 2019
14:00,Amiens,0,0,Bordeaux,Mac 31 2019
14:00,Monaco,0,1,Caen,Mac 31 2019
16:00,Nantes,2,3,Lille,Mac 31 2019
20:00,Toulouse,0,1,Paris Saint-Germain,Mac 31 2019
19:45,Lille,4,0,Nice,Feb 1 2019
19:00,Monaco,2,1,Toulouse,Feb 2 2019
19:00,Rennes,1,0,Amiens,Feb 2 2019
19:00,Angers,1,0,Dijon,Feb 2 2019
20:00,Reims,2,1,Marseille,Feb 2 2019
14:00,Nimes,1,1,Montpellier,Feb 3 2019
20:00,Lyon,2,1,Paris Saint-Germain,Feb 3 2019
18:00,Marseille,1,0,Bordeaux,Feb 5 2019
19:45,Dijon,1,2,Marseille,Feb 8 2019
16:00,Paris Saint-Germain,1,0,Bordeaux,Feb 9 2019
19:00,Strasbourg,1,2,Angers,Feb 9 2019
19:00,Amiens,1,0,Caen,Feb 9 2019
14:00,Montpellier,2,2,Monaco,Feb 10 2019
14:00,Nantes,2,4,Nimes,Feb 10 2019
14:00,Toulouse,1,1,Reims,Feb 10 2019
16:00,Guingamp,0,2,Lille,Feb 10 2019
16:00,Rennes,3,0,Saint-Etienne,Feb 10 2019
20:00,Nice,1,0,Lyon,Feb 10 2019
18:00,Saint-Etienne,2,1,Strasbourg,Feb 13 2019
18:30,Caen,0,1,Nantes,Feb 13 2019
18:00,Nimes,2,0,Dijon,Feb 15 2019
19:45,Lyon,2,1,Guingamp,Feb 15 2019
16:00,Marseille,2,0,Amiens,Feb 16 2019
19:00,Monaco,1,0,Nantes,Feb 16 2019
19:00,Angers,3,0,Nice,Feb 16 2019
14:00,Bordeaux,2,1,Toulouse,Feb 17 2019
14:00,Caen,0,0,Strasbourg,Feb 17 2019
14:00,Lille,0,0,Montpellier,Feb 17 2019
16:00,Reims,2,0,Rennes,Feb 17 2019
20:00,Saint-Etienne,0,1,Paris Saint-Germain,Feb 17 2019
18:00,Bordeaux,0,0,Guingamp,Feb 20 2019
20:00,Paris Saint-Germain,5,1,Montpellier,Feb 20 2019
18:00,Dijon,0,1,Saint-Etienne,Feb 22 2019
19:45,Strasbourg,1,1,Lille,Feb 22 2019
16:00,Paris Saint-Germain,3,0,Nimes,Feb 23 2019
19:00,Amiens,1,0,Nice,Feb 23 2019
19:00,Guingamp,1,0,Angers,Feb 23 2019
14:00,Montpellier,2,4,Reims,Feb 24 2019
14:00,Toulouse,1,1,Caen,Feb 24 2019
14:00,Nantes,1,0,Bordeaux,Feb 24 2019
16:00,Rennes,1,1,Marseille,Feb 24 2019
20:00,Monaco,2,0,Lyon,Feb 24 2019
18:00,Amiens,0,0,Angers,Jan 8 2019
18:00,Nantes,2,0,Montpellier,Jan 8 2019
18:00,Caen,1,3,Lille,Jan 11 2019
19:45,Lyon,1,1,Reims,Jan 11 2019
16:00,Amiens,0,3,Paris Saint-Germain,Jan 12 2019
19:00,Guingamp,0,1,Saint-Etienne,Jan 12 2019
19:00,Nice,1,0,Bordeaux,Jan 12 2019
14:00,Nantes,0,1,Rennes,Jan 13 2019
16:00,Toulouse,1,2,Strasbourg,Jan 13 2019
16:00,Dijon,1,1,Montpellier,Jan 13 2019
20:00,Marseille,1,1,Monaco,Jan 13 2019
18:00,Angers,1,2,Bordeaux,Jan 15 2019
18:00,Monaco,1,1,Nice,Jan 16 2019
18:00,Nimes,1,0,Nantes,Jan 16 2019
18:00,Toulouse,2,2,Lyon,Jan 16 2019
18:00,Guingamp,2,1,Rennes,Jan 16 2019
20:00,Saint-Etienne,2,1,Marseille,Jan 16 2019
19:45,Lille,2,1,Amiens,Jan 18 2019
16:00,Paris Saint-Germain,9,0,Guingamp,Jan 19 2019
19:00,Reims,1,1,Nice,Jan 19 2019
19:00,Monaco,1,5,Strasbourg,Jan 19 2019
19:00,Nimes,0,1,Toulouse,Jan 19 2019
14:00,Rennes,0,0,Montpellier,Jan 20 2019
16:00,Caen,0,1,Marseille,Jan 20 2019
16:00,Angers,1,0,Nantes,Jan 20 2019
18:00,Bordeaux,1,0,Dijon,Jan 20 2019
20:00,Saint-Etienne,1,2,Lyon,Jan 20 2019
